"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
41699,9cb14ba5-9c74-4f60-b658-ae8bfe64296d,Gumniska-Zab³ocie,NotSafe,"3587,8527084774882"
41809,c139b770-2aaa-44b7-be86-362f000feada,Gumniska-Zab³ocie,NotSafe,"1861,7447524822535"
41810,3d9b8c4d-38f4-454b-a578-46a828f78fc1,Krakowska,RatherSafe,"1039,2348886713273"
41836,fd9f3e59-e3dc-49b1-ba47-bd4131e983bf,Legionów Henryka D¹browskiego,RatherSafe,"1025,0089920743687"
41894,5c236be6-b21c-42bc-8e92-cae11a6e26ad,Piaskówka,NotSafe,"758,4818433326047"
41895,5c236be6-b21c-42bc-8e92-cae11a6e26ad,Piaskówka,NotSafe,"0,09802499637535567"
41896,5c236be6-b21c-42bc-8e92-cae11a6e26ad,Piaskówka,NotSafe,"514,9586525274274"
41897,5c236be6-b21c-42bc-8e92-cae11a6e26ad,Piaskówka,NotSafe,"1734,8241474550202"
41898,5c236be6-b21c-42bc-8e92-cae11a6e26ad,Piaskówka,NotSafe,"3076,953653898761"
41899,5c236be6-b21c-42bc-8e92-cae11a6e26ad,Piaskówka,NotSafe,"3332,4968499222055"
42008,38d4bd8a-18f2-4772-8e5a-ead1f06810b4,Rzêdzin,NotSafe,"1698,8227445030946"
42116,33130c8c-afa6-443c-b8f6-cdaeb35cfeac,Piaskówka,NotSafe,"857,7155008454706"
42142,2118d110-698d-4b1b-bef4-97e951c1b84c,Koszyce,RatherSafe,"1842,800538095734"
42169,e2ae091f-3fbe-4156-ad97-b6eb50e8e1ee,Zielone,RatherSafe,"1994,3567130720776"
42223,c5a5eefa-f471-4ada-9356-8afa23a2fb97,Starówka,RatherSafe,"647,7175439843113"
42455,37862778-0603-47fd-8668-61c7fe186321,Piaskówka,NotSafe,"948,2371306165068"
42456,37862778-0603-47fd-8668-61c7fe186321,Piaskówka,NotSafe,"1549,3059815942872"
42456,37862778-0603-47fd-8668-61c7fe186321,Piaskówka,NotSafe,"1707,5351648857763"
42458,37862778-0603-47fd-8668-61c7fe186321,Piaskówka,NotSafe,"1506,0538261189006"
42459,37862778-0603-47fd-8668-61c7fe186321,Piaskówka,NotSafe,"1451,6280778613354"
42459,37862778-0603-47fd-8668-61c7fe186321,Piaskówka,NotSafe,"1403,3704653375955"
42461,37862778-0603-47fd-8668-61c7fe186321,Piaskówka,NotSafe,"2388,3112297743005"
42462,37862778-0603-47fd-8668-61c7fe186321,Piaskówka,NotSafe,"1512,093376626362"
42462,37862778-0603-47fd-8668-61c7fe186321,Piaskówka,NotSafe,"2147,8669946811515"
42464,53f1f36e-6047-4b64-8ae4-e6f7219e3c5f,Starówka,RatherSafe,"657,7762672964501"
42495,53f1f36e-6047-4b64-8ae4-e6f7219e3c5f,Starówka,RatherSafe,"1052,2004551085834"
42496,b9a51e52-cc57-4f41-bfec-03a163473c43,Moœcice,RatherSafe,"569,8584475666239"
42523,602e6c9d-6358-4a1b-8cb4-87914f98ce50,Legionów Henryka D¹browskiego,RatherSafe,"1485,6003964687"
42524,602e6c9d-6358-4a1b-8cb4-87914f98ce50,Legionów Henryka D¹browskiego,RatherSafe,"2896,4901623336796"
42525,382f7ccd-8a38-40d7-b587-454cabff607a,Strusina,Safe,"2026,9109240419411"
42551,459f6347-5a1b-4ec5-8c49-2c6c2b513b9c,Krzy¿,Safe,"4825,272914678446"
42580,99dcce25-982e-4d45-8481-35549a673eeb,Chyszów,NotSafe,"676,9489243458428"
