"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
81242,c8ee1bae-5e4d-4166-82ce-ccf2c6e8247b,Nueva Pompeya,RatherSafe,"1365,2023435561646"
81320,3590b4d1-d1f0-4dfe-8dce-e2159742687a,Monserrat,RatherSafe,"285,40588679622397"
81353,c1b40e40-2159-496b-b49e-f90233c6e035,Villa Santa Rita,RatherSafe,"3059,0227624321515"
81354,6af26df7-18cf-428f-b6cf-1fc32ecd6168,Retiro,RatherSafe,"1912,2760884379024"
81438,db1df576-68b0-44ac-8879-b3616d4aae2c,Colegiales,NotSafe,"992,7337569616702"
81695,8b31c0e6-677b-4f38-bd25-01dee22ca796,Puerto Madero,RatherSafe,"3727,514969271776"
81724,bd4661ed-1d6f-4339-a534-3e6d8574d363,Parque Patricios,NotSafe,"1177,907072778437"
81752,d73d87cd-57c1-4389-93d0-134e8c66fe4e,Coghlan,RatherSafe,"1575,9455716930604"
81908,f76181c8-cd3c-493f-b3c6-488ac7b1db7d,Boedo,RatherSafe,"379,26811222806435"
81935,5f703f15-154e-424d-a926-38da83007498,Colegiales,NotSafe,"1111,531680892876"
81936,5f703f15-154e-424d-a926-38da83007498,Colegiales,NotSafe,"1159,3702291441073"
81995,875c22c3-522f-4802-a7b8-9f8f9f35136f,La Paternal,NotSafe,"1045,8475961961144"
81996,e6b054da-c877-4461-b486-3b8492f527a4,San Cristóbal,RatherSafe,"1789,010464043964"
81997,d8c1cc8b-4be3-4e28-85b3-6956993228be,San Nicolás,RatherSafe,"2259,188582974602"
82026,50f2d359-aea1-44db-a2b0-cc5a59064cf6,Versalles,NotSafe,"3218,91346754407"
82086,7325e9f3-e4a3-408a-8d1b-1cc93d3f19f0,Puerto Madero,RatherSafe,"3275,996229711869"
82235,4ec770f9-3fc3-4a1e-8e9b-f63ba4e533ec,Villa Santa Rita,RatherSafe,"563,4468429035089"
82236,4ec770f9-3fc3-4a1e-8e9b-f63ba4e533ec,Villa Santa Rita,RatherSafe,"2358,555872777477"
82237,4ec770f9-3fc3-4a1e-8e9b-f63ba4e533ec,Villa Santa Rita,RatherSafe,"1394,9211657868411"
82293,26c7280a-7fc4-4275-bc10-86da140ecf58,Monte Castro,RatherSafe,"550,9583880474348"
82294,437939d4-8caa-47de-8894-d24132c03e7d,Puerto Madero,RatherSafe,"3191,4084898335645"
82330,8cfc59a9-2ed2-4ad3-98fa-53dd5feb5376,Villa Devoto,RatherSafe,"2247,7418847368294"
82361,e8e7f1a4-ce8a-4340-917c-f2bbb98f2947,Barracas,RatherSafe,"1184,0894746205354"
82404,70ac0170-aec0-49e7-87e6-dc91ad0e4f10,Liniers,RatherSafe,"361,4908698839425"
82440,3a6d2b09-0a02-4ce3-9f3b-99ff6bde2d34,Villa Devoto,RatherSafe,"5096,01173365009"
82528,85d1ae9a-6c96-4756-aa78-dc15d4f75fc1,Villa General Mitre,Safe,"2350,046670286306"
82557,294ecd90-b20f-4e2a-91a0-93fb2823d7e4,San Cristóbal,RatherSafe,"908,852063373903"
82585,9e9a73fb-b06f-4a1d-867c-b4b3b6be1dbe,La Paternal,NotSafe,"649,8469518714104"
82587,6ca5ffc8-b2f4-4088-9b39-14056fe60823,Floresta,RatherSafe,"397,9453072255375"
82617,d691e25d-5184-4014-8710-73fc298526c5,Almagro,RatherSafe,"3238,8640768755013"
82651,f89ed117-df17-4cfe-a949-b02e297e7201,Versalles,NotSafe,"4170,637855997435"
82679,ac0a1d72-13e3-40c3-aa6e-521d4e34e35a,Nú?ez,RatherSafe,"1561,0268390825108"
82737,a68a81e3-bb51-46f0-9d50-959702126141,Balvanera,RatherSafe,"2954,731638720023"
82790,65036b32-46fe-4cdc-8d7f-ee82017ed844,La Paternal,NotSafe,"165,60595695768274"
82791,65036b32-46fe-4cdc-8d7f-ee82017ed844,La Paternal,NotSafe,"1444,5644556510865"
82793,65036b32-46fe-4cdc-8d7f-ee82017ed844,La Paternal,NotSafe,"1638,4126843016275"
82794,65036b32-46fe-4cdc-8d7f-ee82017ed844,La Paternal,NotSafe,"2348,5381986158336"
82796,65036b32-46fe-4cdc-8d7f-ee82017ed844,La Paternal,NotSafe,"1469,9622354381406"
82797,65036b32-46fe-4cdc-8d7f-ee82017ed844,La Paternal,NotSafe,"1514,311395667518"
82798,a550b146-a329-4900-a903-ee0afc4f8f2b,Villa Crespo,NotSafe,"2855,5156214132903"
82800,39159d2c-6ab0-4863-8ec2-ee4fc2619f47,Villa Riachuelo,RatherSafe,"3064,305814996477"
82830,16811370-ec24-4b30-b53e-39a015d492bc,Belgrano,Safe,"1806,110753511017"
82915,436fb55b-b82f-4b17-b97a-9ea83aa831c6,Parque Patricios,NotSafe,"626,5170998946677"
82973,7e904450-1828-4ef2-96cd-6d3558b48514,Boedo,RatherSafe,"1921,885670908155"
83010,f6ff1442-4c56-4023-b547-a6e912a85114,Villa Santa Rita,RatherSafe,"1933,8119025361677"
83121,688af50e-771f-41cc-89b2-25f33418d4f5,Parque Chacabuco,NotSafe,"2293,991346154722"
83149,0f2f5815-7db3-4451-97a6-06cae933660e,Colegiales,NotSafe,"1462,3474282583932"
83150,9ca3fb6f-b1a5-41bf-9d00-038c001f7dbd,Balvanera,RatherSafe,"1512,5225670454922"
83179,94fac2b3-53b4-4b76-bf8e-878f70e2b173,Chacarita,RatherSafe,"1091,9903185363407"
83181,59e066ab-91bc-41e6-9d3b-8a325daffd9e,Villa Crespo,NotSafe,"909,2568595799839"
83208,6ea8d9f5-b6b7-4db9-9d95-ebee29b64416,Barracas,RatherSafe,"3210,46965376968"
83238,ebdba135-b05b-404e-a809-2ea82f5e6cf7,Versalles,NotSafe,"216,80562540278157"
83239,ebdba135-b05b-404e-a809-2ea82f5e6cf7,Versalles,NotSafe,"2731,550519843006"
83240,ebdba135-b05b-404e-a809-2ea82f5e6cf7,Versalles,NotSafe,"3323,886303437178"
83276,8e604060-c995-4dee-a3ad-6bb2749a47cc,Chacarita,RatherSafe,"1546,001857699638"
83308,797ff915-c3a9-4329-aa5a-44e466ba629b,San Telmo,RatherSafe,"2582,03537295965"
83366,0852d0da-bf18-4060-8032-2acc219b7597,Villa General Mitre,Safe,"489,50983424383935"
83392,b86e330d-0811-4deb-bcd8-53eab95d07bb,Parque Chacabuco,NotSafe,"652,566740942574"
83443,ebdba135-b05b-404e-a809-2ea82f5e6cf7,Versalles,NotSafe,"3590,5750722338425"
