"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
66912,2e5da03a-1428-4eab-9edf-2f6bae1f136a,O'Hare,RatherSafe,"6784,620003844175"
66914,443d6856-60be-4718-882b-f3f2931b708c,Norwood Park,Safe,"8315,108639619739"
66915,78301935-2a08-476f-a430-e31920af0aa5,Forest Glen,RatherSafe,"10350,40925165499"
66917,42978fb6-4eef-47c8-9d71-d700af82348b,South Chicago,RatherSafe,"10127,39184144034"
66920,ebf2814e-abeb-444a-b346-87e80812428e,Brighton Park,RatherSafe,"7292,418973379296"
66962,afe70be0-834e-4aa1-b229-0ace1f36201a,North Lawndale,RatherSafe,"2831,095804780633"
66966,7d5f0f5a-dcc5-4e4c-be6f-150810380d1e,Clearing,RatherSafe,"2503,415521101371"
66969,64a74410-fd91-4d57-a1a9-8198cf05eb04,Avondale,RatherSafe,"11486,103758099754"
67034,fa7eec69-ccc5-4f1d-9a01-522ccd7652fb,Englewood,NotSafe,"1129,6629316047176"
67035,fa7eec69-ccc5-4f1d-9a01-522ccd7652fb,Englewood,NotSafe,"1129,6629316047176"
67036,fa7eec69-ccc5-4f1d-9a01-522ccd7652fb,Englewood,NotSafe,"1129,6629316047176"
67037,fa7eec69-ccc5-4f1d-9a01-522ccd7652fb,Englewood,NotSafe,"1129,6629316047176"
67038,fa7eec69-ccc5-4f1d-9a01-522ccd7652fb,Englewood,NotSafe,"1129,6629316047176"
67041,ce6136dd-dea8-4230-a7f8-830a4c482542,Mount Greenwood,RatherSafe,"13023,717840202453"
67044,62243697-a513-491b-835c-02834285eb2c,Washington Heights,RatherSafe,"12198,14893043373"
67135,039b7bc5-679e-4e58-9be2-04ca5d67111d,Englewood,NotSafe,"3086,754036537125"
67137,fd1b4ca4-4dbd-483e-9cb7-88f9c4f94009,Portage Park,RatherSafe,"11108,69663759123"
67171,4a91e498-f7a2-46e7-bc1a-671f62b172c2,Near South Side,NotSafe,"3427,1518624357773"
67173,9e3a9cfe-c9ed-4655-b853-75be4f16b500,Loop,RatherSafe,"3971,022993382627"
67216,da5edc24-d3e3-4785-b766-f2b7e1dca438,Edison Park,NotSafe,"950,4553829355377"
67218,da5edc24-d3e3-4785-b766-f2b7e1dca438,Edison Park,NotSafe,"530,7378784580562"
67219,da5edc24-d3e3-4785-b766-f2b7e1dca438,Edison Park,NotSafe,"549,011572111952"
67223,57f89224-9ea1-4aac-a93f-44b5785995c7,Clearing,RatherSafe,"11703,047953080437"
67296,da5edc24-d3e3-4785-b766-f2b7e1dca438,Edison Park,NotSafe,"721,8173036933417"
67297,ac145c1f-ecf3-405e-9963-9db188360bd8,Edison Park,NotSafe,"13190,29501951111"
67300,93ff5c95-53b5-45df-a715-78e9d780fa86,South Chicago,RatherSafe,"9668,022447092528"
67340,039b7bc5-679e-4e58-9be2-04ca5d67111d,Englewood,NotSafe,"3369,8236109869863"
67342,039b7bc5-679e-4e58-9be2-04ca5d67111d,Englewood,NotSafe,"3410,7112005002914"
67345,4948b938-e4b1-4e2b-9c00-6c5e92b271ff,Riverdale,RatherSafe,"7227,931210088345"
67347,d02580e6-8134-42de-b6fa-eed05af9e556,East Side,RatherSafe,"8946,867141790843"
67349,326bb01c-931d-46f4-805c-b5e67b4ec37e,Hyde Park,RatherSafe,"7129,337944519212"
67351,0eddf526-54f5-474a-b643-e21587e3fe9d,Washington Heights,RatherSafe,"2945,4998833297886"
67353,3d4faecf-8c25-421f-84ed-a0cdcd3f5745,Brighton Park,RatherSafe,"10178,739858317736"
67396,da5edc24-d3e3-4785-b766-f2b7e1dca438,Edison Park,NotSafe,"3553,2486690902624"
67432,380aca81-b2c7-47cb-b75e-e0370fb89a5a,Forest Glen,RatherSafe,"3156,683855057158"
67434,f0ce23ef-a313-42ff-b941-e617010ff706,Rogers Park,RatherSafe,"12709,244139859384"
67465,d730e8d4-9b30-4497-af01-7f29474ed238,Chatham,RatherSafe,"10784,767048711694"
67502,936b028d-842b-479a-b5f8-0f1353fcde12,Roseland,RatherSafe,"2369,444468600592"
67503,936b028d-842b-479a-b5f8-0f1353fcde12,Roseland,RatherSafe,"2815,2417590675327"
67504,936b028d-842b-479a-b5f8-0f1353fcde12,Roseland,RatherSafe,"2481,672431496664"
67507,32a08493-2977-4a1c-b2a8-a86cd874edf2,McKinley Park,RatherSafe,"6902,684909204835"
67613,270e1ffe-e91a-4923-8e58-e5a771c13234,Hermosa,RatherSafe,"12668,43853849566"
67614,6b0ba132-9cb8-43e1-9dd3-dffd9a3fffec,Logan Square,RatherSafe,"10411,364224711642"
67644,df8bcc9f-235d-4fe9-99dd-531d795c3bc0,Norwood Park,Safe,"11232,612121314525"
67645,4783c858-a447-4c69-a02a-cee65a013075,Burnside,RatherSafe,"4176,80911110565"
67677,3df9cad3-4653-4c0a-be8a-6d569e9b5d11,Portage Park,RatherSafe,"6386,418874156883"
67678,4a6b6eff-f7d7-40c9-af9b-2a5ff5ed3b27,Pullman,RatherSafe,"10505,106617997331"
67681,46e44805-b901-499c-ad93-fc73beb3f625,McKinley Park,RatherSafe,"5681,889545738401"
67683,28b9662e-5a0c-4248-89cd-2b8c65da88c4,Near West Side,RatherSafe,"11290,241018401663"
67728,a3fa254a-d2b4-4c97-b589-d7f10af5c136,Loop,RatherSafe,"2728,657699712694"
67765,a3fa254a-d2b4-4c97-b589-d7f10af5c136,Loop,RatherSafe,"2813,057643592743"
67767,f7633482-6088-4b8f-9f0e-f1c9b82ac219,Kenwood,RatherSafe,"10129,657323678166"
67798,d934353f-b193-4084-817f-86f58879b867,Ashburn,NotSafe,"7226,403143820339"
67838,cbe09c42-4000-4321-8e0b-9a24cef03201,Albany Park,RatherSafe,"3457,0217176350407"
67899,49a18c0a-37be-41a0-9e72-eb6499d9359d,Archer Heights,RatherSafe,"12229,228144255989"
67966,683f0c1d-5ec0-4da2-8f93-3c4614ea81cd,Beverly,Safe,"6928,638061775163"
