simulationTime[s],districtName,districtSafetyLevel,patrolID,previousPatrolState,currentPatrolState,isNight,City
13147,Nowa Huta,NotSafe,d11bb202-b805-45fd-9c74-ba56305be21d,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
13199,Bronowice,NotSafe,abb45e82-4c9f-4f0c-9314-6c16b1bc4372,PATROLLING,CALCULATING_PATH,0,Krakow
13202,Bronowice,NotSafe,4503c5e1-3fc3-449d-96d4-50d16cbd17e4,PATROLLING,CALCULATING_PATH,0,Krakow
13204,Bronowice,NotSafe,25f36c19-b359-4d40-81c4-1bc086aafedf,PATROLLING,CALCULATING_PATH,0,Krakow
13205,Bronowice,NotSafe,9fd7200d-9abc-47dc-9fd4-bc16a02cdd8a,PATROLLING,CALCULATING_PATH,0,Krakow
13207,Bronowice,NotSafe,ba479292-648c-4561-b4f5-83177583664d,PATROLLING,CALCULATING_PATH,0,Krakow
13210,Bronowice,NotSafe,95087aa5-54c7-417f-9b04-df185da104f2,PATROLLING,CALCULATING_PATH,0,Krakow
13240,Prądnik Biały,Safe,9ab97c9d-f6cd-4ae1-8df7-a849f5f1ae85,PATROLLING,CALCULATING_PATH,0,Krakow
13371,Podgórze,Safe,c896af8b-1186-48f4-a835-de004326d556,PATROLLING,CALCULATING_PATH,0,Krakow
13400,Nowa Huta,NotSafe,d60f2e1d-c8c5-4602-b05f-c4b509c769e5,PATROLLING,CALCULATING_PATH,0,Krakow
