"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
17849,Grzegórzki,RatherSafe,37cdec9e-5da6-42ec-8ca9-f71fadea613c,CALCULATING_PATH,TRANSFER_TO_FIRING,0
17852,Wzgórza Krzes³awickie,Safe,c9739aa1-c047-45bb-ab37-d709dce9162f,PATROLLING,CALCULATING_PATH,0
17877,Swoszowice,Safe,30c1c3c2-b7d7-47bf-a3cc-5eb69fff6791,INTERVENTION,PATROLLING,0
17904,Wzgórza Krzes³awickie,Safe,c9739aa1-c047-45bb-ab37-d709dce9162f,CALCULATING_PATH,PATROLLING,0
17907,Nowa Huta,NotSafe,32efb40a-458d-4f88-8f2e-726929efca90,PATROLLING,CALCULATING_PATH,0
17907,Swoszowice,Safe,30c1c3c2-b7d7-47bf-a3cc-5eb69fff6791,CALCULATING_PATH,PATROLLING,0
17933,Grzegórzki,RatherSafe,37cdec9e-5da6-42ec-8ca9-f71fadea613c,TRANSFER_TO_FIRING,FIRING,0
17934,Nowa Huta,NotSafe,32efb40a-458d-4f88-8f2e-726929efca90,CALCULATING_PATH,PATROLLING,0
17962,Mistrzejowice,RatherSafe,bbf8c785-fe66-41fa-9344-e0a836b84b0c,PATROLLING,CALCULATING_PATH,0
17987,Grzegórzki,RatherSafe,d60f2e1d-c8c5-4602-b05f-c4b509c769e5,TRANSFER_TO_FIRING,FIRING,0
17990,Podgórze,Safe,fb69b374-1875-4215-b1bf-aa83809a09bf,PATROLLING,CALCULATING_PATH,0
17992,Nowa Huta,NotSafe,95087aa5-54c7-417f-9b04-df185da104f2,PATROLLING,CALCULATING_PATH,0
18018,Czy¿yny,RatherSafe,2190f202-5d92-448e-b6aa-cefa6e8173d3,PATROLLING,TRANSFER_TO_INTERVENTION,0
18019,Czy¿yny,RatherSafe,2190f202-5d92-448e-b6aa-cefa6e8173d3,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
18019,Stare Miasto,NotSafe,25f36c19-b359-4d40-81c4-1bc086aafedf,INTERVENTION,PATROLLING,0
