"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
21272,b59f8057-9bb7-4150-9610-40565f251d93,Stare Miasto,NotSafe,"923,9967506740142"
21299,592a4ba0-e183-4f22-a13b-9d02bca210f5,Bronowice,NotSafe,"876,5747806160666"
21643,62b641e5-6abf-43c5-b666-844163296f0b,Pr¹dnik Czerwony,RatherSafe,"1347,1701451965466"
21644,de80c0d3-fc9a-4987-9280-4cef539877a8,Czy¿yny,RatherSafe,"1111,5992199256225"
21810,5081f5c2-3862-4aed-b3b0-e4371bb32031,Mistrzejowice,RatherSafe,"2714,9603851004854"
21838,b73c2d7b-9889-4ae9-bed0-af396df607e5,Czy¿yny,RatherSafe,"3237,6538799875816"
21840,f7483395-ca74-4229-94f2-f131902e71f6,Bronowice,NotSafe,"2217,282748958835"
22039,3789b315-9bad-42fe-b92e-d7fc3a7d442d,Mistrzejowice,RatherSafe,"2049,2515720210326"
22117,061e3a3c-32be-4d8c-b436-e1337d12a93a,Pr¹dnik Czerwony,RatherSafe,"648,9174508777062"
22176,f98e7110-9d93-4d76-9387-ad281023a63b,Dêbniki,NotSafe,"3289,5698783817397"
22240,9896795b-6175-4cc6-94fb-72f6c725ec50,Dêbniki,NotSafe,"1612,1509720642744"
22429,8dfdda34-aac8-45f7-bc90-59d3297765e9,Stare Miasto,NotSafe,"274,4021717363473"
22430,8dfdda34-aac8-45f7-bc90-59d3297765e9,Stare Miasto,NotSafe,"36,19360939795121"
22431,8dfdda34-aac8-45f7-bc90-59d3297765e9,Stare Miasto,NotSafe,"2393,560371876861"
22432,8dfdda34-aac8-45f7-bc90-59d3297765e9,Stare Miasto,NotSafe,"1504,4298302646032"
22434,8dfdda34-aac8-45f7-bc90-59d3297765e9,Stare Miasto,NotSafe,"1365,1794982565477"
22463,6d8a4adf-3bd5-4e16-ba11-cdde17702299,Nowa Huta,NotSafe,"8593,990632706142"
22493,3aa29982-83a2-47b0-b85a-6d503acff9b6,Czy¿yny,RatherSafe,"2042,3295541733917"
22612,5cdf93f5-0447-4b9b-b3c9-5bb665284582,Grzegórzki,RatherSafe,"2198,0561411152908"
22640,4377da26-cc6b-4060-8206-40a6ef3ea2d9,Pr¹dnik Bia³y,Safe,"1270,9865848987229"
22800,c7bf540f-d7c2-4674-82e8-7fb028818543,Mistrzejowice,RatherSafe,"2386,9691266166874"
22930,81834d18-0e51-423e-adb1-931baf10ed2e,Stare Miasto,NotSafe,"2315,8054930804183"
23012,206c798f-ce35-4bd4-b3c5-e714fda2f81c,Podgórze,Safe,"2384,656940201576"
23333,bb46d8e3-f88a-42b3-9f8c-4999cba01990,Pr¹dnik Bia³y,Safe,"926,4936618231092"
23440,39a6a679-62fb-49e0-bb6f-83456ee14cc3,Bieñczyce,RatherSafe,"2322,0433251241943"
23824,924e27c0-40d6-402c-9819-4cf1e46ba25e,£agiewniki-Borek Fa³êcki,RatherSafe,"1954,9103335677175"
